list_no,list_nm,account_cd,account_nm,within_account_nm,still_otm
SH154,요약손익계산서(전체(23.3월 이후)),G5,(대손준비금 적립액),(대손준비금 적립액),0
SH154,요약손익계산서(전체(23.3월 이후)),G6,(비상위험준비금 및 해약환급금준비금 및 보증준비금 및 대손준비금 적립후 당기순이익),(비상위험준비금 및 해약환급금준비금 및 보증준비금 및 대손준비금 적립후 당기순이익),0
SH154,요약손익계산서(전체(23.3월 이후)),H,기타포괄손익,기타포괄손익,0
SH154,요약손익계산서(전체(23.3월 이후)),H1,기타포괄손익_기타포괄손익-공정가치측정금융상품평가손익,기타포괄손익-공정가치측정금융상품평가손익,0
SH154,요약손익계산서(전체(23.3월 이후)),H10,기타포괄손익_기타,기타포괄손익_기타,0
SH154,요약손익계산서(전체(23.3월 이후)),H2,기타포괄손익_기타포괄손익-공정가치측정채무상품손실충당금,기타포괄손익-공정가치측정채무상품손실충당금,0
SH154,요약손익계산서(전체(23.3월 이후)),H3,기타포괄손익_보험계약자산(부채) 순금융손익,보험계약자산(부채) 순금융손익,0
SH154,요약손익계산서(전체(23.3월 이후)),H4,기타포괄손익_재보험계약자산(부채) 순금융손익,재보험계약자산(부채) 순금융손익,0
SH154,요약손익계산서(전체(23.3월 이후)),H5,기타포괄손익_관계·종속기업투자주식평가손익,관계·종속기업투자주식평가손익,0
SH154,요약손익계산서(전체(23.3월 이후)),H6,기타포괄손익_해외사업환산손익,해외사업환산손익,0
SH154,요약손익계산서(전체(23.3월 이후)),H7,기타포괄손익_위험회피파생상품평가손익,위험회피파생상품평가손익,0
SH154,요약손익계산서(전체(23.3월 이후)),H8,기타포괄손익_재평가잉여금,재평가잉여금,0
SH154,요약손익계산서(전체(23.3월 이후)),H9,기타포괄손익_보험수리적손익,보험수리적손익,0
SH154,요약손익계산서(전체(23.3월 이후)),I,총포괄손익,총포괄손익,0
SH155,손익발생원천별 실적(23.3월 이후),A,보험손익,보험손익,0
SH155,손익발생원천별 실적(23.3월 이후),A1,보험손익_보험수익,보험수익,0
SH155,손익발생원천별 실적(23.3월 이후),A2,보험손익_보험서비스비용,보험서비스비용,0
SH155,손익발생원천별 실적(23.3월 이후),A3,보험손익_재보험수익,재보험수익,0
SH155,손익발생원천별 실적(23.3월 이후),A4,보험손익_재보험서비스비용,재보험서비스비용,0
SH155,손익발생원천별 실적(23.3월 이후),A5,보험손익_기타사업비용,기타사업비용,0
SH155,손익발생원천별 실적(23.3월 이후),B,투자손익,투자손익,0
SH155,손익발생원천별 실적(23.3월 이후),B1,투자손익_투자수익,투자수익,0
SH155,손익발생원천별 실적(23.3월 이후),B2,투자손익_투자비용,투자비용,0
SH155,손익발생원천별 실적(23.3월 이후),C,영업이익(또는영업손실),영업이익(또는영업손실),0
SH155,손익발생원천별 실적(23.3월 이후),D,영업외손익,영업외손익,0
SH155,손익발생원천별 실적(23.3월 이후),D1,영업외손익_영업외수익,영업외수익,0
SH155,손익발생원천별 실적(23.3월 이후),D2,영업외손익_영업외비용,영업외비용,0
SH155,손익발생원천별 실적(23.3월 이후),E,법인세비용차감전순이익(또는법인세비용차감전순손실),법인세비용차감전순이익(또는법인세비용차감전순손실),0
SH155,손익발생원천별 실적(23.3월 이후),F,법인세비용,법인세비용,0
SH155,손익발생원천별 실적(23.3월 이후),G,당기순이익(또는당기순손실),당기순이익(또는당기순손실),0
SH156,책임준비금 적립현황(23.3월 이후),A,책임준비금,책임준비금,0
SH156,책임준비금 적립현황(23.3월 이후),A1,책임준비금_보험계약부채,보험계약부채,0
SH156,책임준비금 적립현황(23.3월 이후),A11,책임준비금_보험계약부채_잔여보장요소,잔여보장요소,0
SH156,책임준비금 적립현황(23.3월 이후),A111,책임준비금_보험계약부채_잔여보장요소_최선추정,최선추정,0
SH156,책임준비금 적립현황(23.3월 이후),A112,책임준비금_보험계약부채_잔여보장요소_위험조정,위험조정,0
SH156,책임준비금 적립현황(23.3월 이후),A113,책임준비금_보험계약부채_잔여보장요소_보험계약마진,보험계약마진,0
SH156,책임준비금 적립현황(23.3월 이후),A114,책임준비금_보험계약부채_잔여보장요소_보험료배분접근법 적용,보험료배분접근법 적용,0
SH156,책임준비금 적립현황(23.3월 이후),A12,책임준비금_보험계약부채_발생사고요소,발생사고요소,0
SH156,책임준비금 적립현황(23.3월 이후),A121,책임준비금_보험계약부채_발생사고요소_최선추정,최선추정,0
SH156,책임준비금 적립현황(23.3월 이후),A122,책임준비금_보험계약부채_발생사고요소_위험조정,위험조정,0
SH156,책임준비금 적립현황(23.3월 이후),A13,책임준비금_보험계약부채_사전인식 보험취득현금흐름,사전인식 보험취득현금흐름,0
SH156,책임준비금 적립현황(23.3월 이후),A2,책임준비금_재보험계약부채,재보험계약부채,0
SH156,책임준비금 적립현황(23.3월 이후),A21,책임준비금_재보험계약부채_잔여보장요소,잔여보장요소,0
SH156,책임준비금 적립현황(23.3월 이후),A211,책임준비금_재보험계약부채_잔여보장요소_최선추정,최선추정,0
SH156,책임준비금 적립현황(23.3월 이후),A212,책임준비금_재보험계약부채_잔여보장요소_위험조정,위험조정,0
SH156,책임준비금 적립현황(23.3월 이후),A213,책임준비금_재보험계약부채_잔여보장요소_보험계약마진,보험계약마진,0
SH156,책임준비금 적립현황(23.3월 이후),A214,책임준비금_재보험계약부채_잔여보장요소_보험료배분접근법 적용,보험료배분접근법 적용,0
SH156,책임준비금 적립현황(23.3월 이후),A22,책임준비금_재보험계약부채_발생사고요소,발생사고요소,0
SH156,책임준비금 적립현황(23.3월 이후),A221,책임준비금_재보험계약부채_발생사고요소_최선추정,최선추정,0
SH156,책임준비금 적립현황(23.3월 이후),A222,책임준비금_재보험계약부채_발생사고요소_위험조정,위험조정,0
SH156,책임준비금 적립현황(23.3월 이후),A3,책임준비금_투자계약부채,투자계약부채,0
SH157,유가증권 투자현황(일반계정)(당기손익-공정가치측정 유가증권(23.3월 이후)),A,당기손익-공정가치측정 유가증권,당기손익-공정가치측정 유가증권,0
SH157,유가증권 투자현황(일반계정)(당기손익-공정가치측정 유가증권(23.3월 이후)),A1,당기손익-공정가치측정 유가증권_주식,주식,0
SH157,유가증권 투자현황(일반계정)(당기손익-공정가치측정 유가증권(23.3월 이후)),A2,당기손익-공정가치측정 유가증권_출자금,출자금,0
SH157,유가증권 투자현황(일반계정)(당기손익-공정가치측정 유가증권(23.3월 이후)),A3,당기손익-공정가치측정 유가증권_채권,채권,0
SH157,유가증권 투자현황(일반계정)(당기손익-공정가치측정 유가증권(23.3월 이후)),A4,당기손익-공정가치측정 유가증권_수익증권,수익증권,0
SH157,유가증권 투자현황(일반계정)(당기손익-공정가치측정 유가증권(23.3월 이후)),A5,당기손익-공정가치측정 유가증권_외화유가증권,외화유가증권,0
SH157,유가증권 투자현황(일반계정)(당기손익-공정가치측정 유가증권(23.3월 이후)),A6,당기손익-공정가치측정 유가증권_기타유가증권,기타유가증권,0
SH158,유가증권 투자현황(일반계정)(기타포괄손익-공정가치측정 유가증권(23.3월 이후)),A,기타포괄손익-공정가치측정 유가증권,기타포괄손익-공정가치측정 유가증권,0
SH158,유가증권 투자현황(일반계정)(기타포괄손익-공정가치측정 유가증권(23.3월 이후)),A1,기타포괄손익-공정가치측정 유가증권_주식,주식,0
SH158,유가증권 투자현황(일반계정)(기타포괄손익-공정가치측정 유가증권(23.3월 이후)),A2,기타포괄손익-공정가치측정 유가증권_출자금,출자금,0
SH158,유가증권 투자현황(일반계정)(기타포괄손익-공정가치측정 유가증권(23.3월 이후)),A3,기타포괄손익-공정가치측정 유가증권_채권,채권,0
SH158,유가증권 투자현황(일반계정)(기타포괄손익-공정가치측정 유가증권(23.3월 이후)),A4,기타포괄손익-공정가치측정 유가증권_수익증권,수익증권,0
SH158,유가증권 투자현황(일반계정)(기타포괄손익-공정가치측정 유가증권(23.3월 이후)),A5,기타포괄손익-공정가치측정 유가증권_외화유가증권,외화유가증권,0
SH158,유가증권 투자현황(일반계정)(기타포괄손익-공정가치측정 유가증권(23.3월 이후)),A6,기타포괄손익-공정가치측정 유가증권_기타유가증권,기타유가증권,0
SH159,유가증권 투자현황(일반계정)(상각후원가측정 유가증권(23.3월 이후)),A,상가후원가측정 유가증권,상가후원가측정 유가증권,0
SH159,유가증권 투자현황(일반계정)(상각후원가측정 유가증권(23.3월 이후)),A1,(손실충당금),(손실충당금),0
SH159,유가증권 투자현황(일반계정)(상각후원가측정 유가증권(23.3월 이후)),A2,(손실충당금)_채권,(손실충당금)_채권,0
SH159,유가증권 투자현황(일반계정)(상각후원가측정 유가증권(23.3월 이후)),A3,(손실충당금)_수익증권,(손실충당금)_수익증권,0
SH159,유가증권 투자현황(일반계정)(상각후원가측정 유가증권(23.3월 이후)),A4,(손실충당금)_외화유가증권,(손실충당금)_외화유가증권,0
SH159,유가증권 투자현황(일반계정)(상각후원가측정 유가증권(23.3월 이후)),A5,(손실충당금)_기타유가증권,(손실충당금)_기타유가증권,0
SH160,신계약(23.3월 이후),A,[일반계정 보험상품],[일반계정 보험상품],0
SH160,신계약(23.3월 이후),A1,[일반계정 보험상품]_개인,개인,0
SH160,신계약(23.3월 이후),A11,[일반계정 보험상품]_개인_보장성,보장성,0
SH160,신계약(23.3월 이후),A111,[일반계정 보험상품]_개인_보장성_사망담보,사망담보,0
SH160,신계약(23.3월 이후),A111A,[일반계정 보험상품]_개인_보장성_사망담보_(종신보험),(종신보험),0
SH160,신계약(23.3월 이후),A112,[일반계정 보험상품]_개인_보장성_사망담보_사망담보외,사망담보_사망담보외,0
SH160,신계약(23.3월 이후),A12,[일반계정 보험상품]_개인_보장성_저축성,보장성_저축성,0
SH160,신계약(23.3월 이후),A2,[일반계정 보험상품]_개인_단체,개인_단체,0
SH160,신계약(23.3월 이후),B,[특별계정 보험상품],[특별계정 보험상품],0
SH160,신계약(23.3월 이후),B1,[특별계정 보험상품]_연금저축,연금저축,0
SH160,신계약(23.3월 이후),B2,[특별계정 보험상품]_연금저축_자산연계형,연금저축_자산연계형,0
SH160,신계약(23.3월 이후),B3,[특별계정 보험상품]_연금저축_퇴직연금,연금저축_퇴직연금,0
SH160,신계약(23.3월 이후),B4,[특별계정 보험상품]_연금저축_퇴직보험,연금저축_퇴직보험,0
SH160,신계약(23.3월 이후),B5,[특별계정 보험상품]_연금저축_변액보험,연금저축_변액보험,0
SH160,신계약(23.3월 이후),C,[일반계정 보험상품 + 특별계정 보험상품],[일반계정 보험상품 + 특별계정 보험상품],0
SH161,보유계약(23.3월 이후),A,[일반계정 보험상품],[일반계정 보험상품],0
